,dof_1,dof_2,dof_3,dof_4,dof_5,dof_6,dof_7,dof_8,dof_9,dof_10
base_value_10.6,0.0011467504310358478,0.0050563275190708135,0.014265717099003705,0.031789711811076704,0.06050670605472597,0.1024609482972969,0.1582992737341945,0.2270099294996688,0.3060251412772089,0.39163612139005943
base_value_10.6,0.001140561632702708,0.005031098914126453,0.0142002443957846,0.031656262235183585,0.06027582250483032,0.10210799991445152,0.15781075975847259,0.2263876091992746,0.30528684106864423,0.3908131626998538
base_value_10.6,0.001134406622934736,0.005005996187599782,0.0141350675747407,0.031523352943642835,0.06004576501359149,0.10175614807331868,0.1573235332963906,0.22576663567223632,0.30454979038706187,0.3899912084604187
base_value_10.6,0.001128285214527014,0.004981018711418983,0.014070185327685225,0.03139098186720157,0.059816530932419454,0.1014053899932762,0.1568375920388987,0.22514700766307583,0.30381398941623217,0.38917026037664604
base_value_10.6,0.0011221972213315556,0.004956165860645956,0.014005596352026695,0.03125914694380594,0.059588117619425396,0.10105572289726905,0.1563529336752676,0.22452872390871437,0.30307943832748374,0.3883503201386357
base_value_10.6,0.0011161424582516455,0.004931437013460771,0.013941299350747283,0.031127846118579883,0.05936052243941725,0.10070714401182812,0.15586955589313378,0.22391178313852833,0.3023461372797559,0.38753138942173637
base_value_10.6,0.0011101207412349545,0.00490683155114624,0.01387729303237939,0.030997077343805635,0.059133742763893826,0.10035965056708718,0.1553874563785398,0.223296184074404,0.3016140864196537,0.3867134698865764
base_value_10.6,0.0011041318872681005,0.004882348858071928,0.01381357611098366,0.030866838578903155,0.05890777597103858,0.10001323979680143,0.15490663281597394,0.22268192543079457,0.30088328588150137,0.3858965631791048
base_value_10.7,0.0010981757143705417,0.004857988321679496,0.013750147306126226,0.030737127790409935,0.0586826194457144,0.09966790893836419,0.15442708288841434,0.2220690059147733,0.3001537357873961,0.3850806709306248
base_value_10.7,0.0010922520415885817,0.004833749332466497,0.013687005342856606,0.030607942951960565,0.05845827057945718,0.09932365523282471,0.15394880427736846,0.2214574242260906,0.2994254362472615,0.38426579475783007
base_value_10.7,0.001086360688989041,0.004809631283972049,0.0136241489516854,0.030479282044266753,0.058234726770469813,0.09898047592490522,0.1534717946629126,0.22084717905722673,0.2986983873589,0.38345193626284346
base_value_10.7,0.00108050147765415,0.00478563357276085,0.013561576868562186,0.030351143055097007,0.05801198542361685,0.09863836826301764,0.15299605172373365,0.22023826909344868,0.29797258920804826,0.38263909703324983
base_value_10.7,0.001074674229674999,0.004761755598408857,0.013499287834853102,0.03022352397925676,0.05779004395041765,0.09829732949928083,0.15252157313716908,0.21963069301286253,0.29724804186842935,0.3818272786421377
base_value_10.7,0.0010688787681457645,0.0047379967634875175,0.013437280597319301,0.030096422818567947,0.057568899769040005,0.09795735688953644,0.15204835657924676,0.21902444948646904,0.29652474540180584,0.38101648264813115
base_value_10.7,0.001063114917158603,0.0047143564735492305,0.01337555390809464,0.0299698375818489,0.057348550304294865,0.09761844769336592,0.1515763997247237,0.21841953717821783,0.295802699858033,0.38020671059542965
base_value_10.7,0.0010573825017968774,0.004690834137112465,0.013314106524664138,0.0298437662848946,0.0571289929876283,0.09728059917410636,0.15110570024712766,0.21781595474505977,0.2950819052751146,0.37939796401384507
base_value_10.7,0.0010516813481301623,0.004667429165646886,0.013252937209842108,0.02971820695045624,0.056910225257117086,0.09694380859886664,0.15063625581879414,0.21721370083700275,0.2943623616792512,0.37859024441883526
base_value_10.7,0.001046011283208359,0.004644140973558475,0.013192044731750174,0.029593157608221343,0.056692244557460136,0.09660807323854337,0.15016806411090644,0.21661277409716306,0.29364406908489826,0.3777835533115461
base_value_10.8,0.0010403721350557005,0.004620968978175322,0.013131427863796175,0.029468616294794026,0.05647504833997319,0.09627339036783611,0.14970112279353498,0.216013173161821,0.2929270274948146,0.3769778921788449
base_value_10.8,0.0010347637326659775,0.004597912599732412,0.013071085384652403,0.029344581053674657,0.0562586340625818,0.09593975726526371,0.1492354295356748,0.21541489666047164,0.29221123690011785,0.3761732624933595
base_value_10.8,0.0010291859059956554,0.004574971261357974,0.013011016078233961,0.029221049935239995,0.056042999189814036,0.09560717121317852,0.14877098200528394,0.21481794321587944,0.29149669728033745,0.3753696657135148
base_value_10.8,0.0010236384859597658,0.004552144389057933,0.012951218733677772,0.02909802099672354,0.05582814119279489,0.09527562949778257,0.14830777786932192,0.2142223114441304,0.2907834086034672,0.37456710328357024
base_value_10.8,0.0010181213044252457,0.0045294314117027,0.012891692145321043,0.028975492302195316,0.05561405754923798,0.09494512940914157,0.14784581479378844,0.21362799995468496,0.29007137082601586,0.3737655766336585
base_value_10.8,0.0010126341942058303,0.004506831761012076,0.012832435112679952,0.028853461922542123,0.05540074574343934,0.0946156682412006,0.14738509044375936,0.21303500735042968,0.2893605838930624,0.37296508717982046
base_value_10.8,0.001007176989056946,0.004484344871541368,0.012773446440428993,0.028731927935447876,0.055188203266270164,0.09428724329179794,0.14692560248342568,0.2124433322277297,0.2886510477383063,0.3721656363240462
base_value_10.8,0.001001749523669715,0.004461970180667074,0.01271472493837944,0.028610888425373737,0.054976427615169965,0.09395985186268019,0.14646734857612909,0.21185297317648155,0.2879427622841233,0.3713672254543092
base_value_10.8,0.0009963516336657374,0.0044397071285730005,0.012656269421458366,0.028490341483537907,0.05476541629413867,0.09363349125951559,0.14601032638440015,0.21126392878016365,0.2872357274416133,0.3705698559446069
base_value_10.8,0.0009909831555922066,0.004417555158236275,0.01259807870968821,0.02837028520789653,0.05455516681373018,0.09330815879190957,0.14555453356999548,0.2106761976158894,0.28652994311065705,0.36977352915499795
base_value_10.9,0.0009856439269155803,0.004395513715413024,0.012540151628165574,0.028250717703123707,0.05434567669104462,0.09298385177341717,0.14509996779393308,0.21008977825445685,0.28582540917996513,0.3689782464316379
base_value_10.9,0.0009803337860174732,0.004373582248625052,0.012482487007040466,0.028131637080591743,0.054136943449720865,0.09266056752155771,0.1446466267165295,0.20950466926040168,0.285122125527131,0.36818400910682114
base_value_10.9,0.0009750525721883285,0.0043517602091455165,0.012425083681496085,0.028013041458351373,0.053928964619929465,0.09233830335782811,0.14419450799743494,0.2089208691920469,0.2844200920186841,0.3673908184990148
base_value_10.9,0.0009698001256229771,0.00433004705098583,0.012367940491727292,0.027894928961112675,0.05372173773836475,0.0920170566077162,0.14374360929567054,0.20833837660155508,0.28371930851014027,0.3665986759129005
base_value_10.9,0.0009645762874146424,0.0043084422308811154,0.012311056282921395,0.027777297720224636,0.05351526034823706,0.09169682460071438,0.14329392826966303,0.20775719003497706,0.2830197748460549,0.36580758263940916
base_value_10.9,0.0009593808995508324,0.004286945208277548,0.012254429905236619,0.027660145873656394,0.05330952999926586,0.0913776046703324,0.14284546257728115,0.20717730803230527,0.28232149086007496,0.3650175399557627
base_value_10.9,0.0009542138049070115,0.004265555445318148,0.012198060213782114,0.02754347156597725,0.053104544247671415,0.09105939415411013,0.14239820987586915,0.20659872912752109,0.28162445637498834,0.3642285491255097
base_value_10.9,0.0009490748472424926,0.0042442724068297855,0.012141946068597975,0.027427272948337245,0.05290030065616691,0.09074219039363074,0.1419521678222837,0.20602145184864684,0.2809286712027781,0.3634406113985639
base_value_10.9,0.000943963871194553,0.00422309556030942,0.012086086334634483,0.02731154817844783,0.052696796793950895,0.09042599073453317,0.14150733407292793,0.2054454747177954,0.2802341351446742,0.36265372801124485
base_value_10.9,0.0009388807222739937,0.004202024375910995,0.012030479881732448,0.0271962954205619,0.05249403023669952,0.09011079252652443,0.14106370628378595,0.2048707962512195,0.2795408479912018,0.3618679001863139
base_value_11.0,0.0009338252468599206,0.004181058326432008,0.011975125584603008,0.027081512845455125,0.052291998566558084,0.08979659312339217,0.14062128211045732,0.20429741495936138,0.2788488095222359,0.3610831291330139
base_value_11.0,0.0009287972921943055,0.004160196887300738,0.011920022322807422,0.02696719863040631,0.05209069937213351,0.0894833898830164,0.14018005920819088,0.20372532934690302,0.27815801950705177,0.360299416047108
base_value_11.0,0.0009237967063778774,0.004139439536562595,0.011865168980737417,0.026853350959177402,0.05189013024848588,0.08917118016738201,0.13974003523191958,0.20315453791281401,0.27746847770437555,0.3595167621109171
base_value_11.0,0.0009188233383643496,0.004118785754867238,0.011810564447595429,0.026739968021995297,0.051690288797120454,0.08885996134259,0.13930120783629363,0.20258503915040138,0.2767801838624353,0.3587351684933602
base_value_11.0,0.0009138770379563121,0.00409823502545581,0.011756207617374392,0.026627048015531507,0.051491172625979575,0.08854973077886985,0.13886357467571364,0.20201683154735872,0.27609313771901367,0.35795463634999136
base_value_11.0,0.0009089576557994583,0.004077786834147723,0.011702097388838872,0.026514589142883627,0.05129277934943399,0.08824048585059041,0.1384271334043653,0.20144991358581366,0.2754073390014963,0.3571751668230404
base_value_11.0,0.000904065043378699,0.004057440669327894,0.01164823266550441,0.02640258961355557,0.051095106588274986,0.0879322239362712,0.1379918816762511,0.200884283742377,0.27472278742692513,0.3563967610414498
base_value_11.0,0.0008991990530122784,0.004037196021933975,0.011594612355618872,0.026291047643438814,0.05089815196970593,0.08762494241859453,0.13755781714522408,0.2003199404881919,0.27403948270204803,0.3556194201209151
base_value_11.0,0.0008943595378481106,0.004017052385443587,0.011541235372142578,0.026179961454792955,0.05070191312733352,0.08731863868441547,0.13712493746502008,0.19975688228898003,0.2733574245233694,0.35484314516392357
base_value_11.0,0.0008895463518582281,0.003997009255861772,0.01148810063272887,0.026069329276226627,0.05050638770115978,0.08701331012477331,0.13669324028929064,0.1991951076050913,0.27267661257720066,0.3540679372597917
base_value_11.1,0.0008847593498343409,0.003977066131707896,0.011435207059705021,0.025959149342678622,0.05031157333757308,0.0867089541349021,0.13626272327163536,0.19863461489154977,0.2719970465397119,0.3532937974847067
base_value_11.1,0.000879998387382952,0.0039572225140039885,0.011382553580052912,0.025849419895398462,0.05011746768933989,0.08640556811424183,0.13583338406563306,0.1980754025981032,0.2713187260769805,0.35252072690176317
base_value_11.1,0.000875263320921027,0.0039374779062612,0.011330139125389826,0.025740139181927524,0.04992406841559571,0.0861031494664477,0.13540522032487523,0.1975174691692686,0.2706416508450443,0.3517487265610042
base_value_11.1,0.0008705540076708873,0.003917831814468475,0.011277962631949134,0.025631305456080167,0.04973137318183696,0.08580169559940187,0.13497822970299644,0.19696081304438084,0.26996582048994733,0.350977797499459
base_value_11.1,0.0008658703056561023,0.003898283747079012,0.011226023040561972,0.025522916977924526,0.04953937965991173,0.08550120392522276,0.13455240985370698,0.19640543265763832,0.26929123464779436,0.3502079407411831
base_value_11.1,0.0008612120736962714,0.0038788332149991556,0.011174319296637258,0.02541497201376386,0.049348085528011176,0.0852016718602745,0.13412775843082225,0.1958513264381505,0.2686178929447993,0.349439157297297
base_value_11.1,0.0008565791714032489,0.0038594797315751883,0.011122850350143598,0.02530746883611734,0.04915748847066048,0.0849030968251786,0.13370427308829602,0.19529849280998413,0.2679457949973352,0.3486714481660256
base_value_11.1,0.0008519714591757044,0.003840222812581784,0.01107161515559052,0.025200405723701302,0.048967586178710554,0.08460547624482184,0.13328195148025024,0.19474693019221068,0.2672749404119832,0.3479048143327378
base_value_11.1,0.0008473887981953476,0.003821061976209683,0.011020612672008934,0.025093780961410572,0.048778376349328134,0.08430880754836689,0.13286079126100558,0.19419663699895084,0.2666053287855825,0.3471392567699848
base_value_11.1,0.0008428310504220438,0.0038019967430533708,0.01096984186293326,0.0249875928402995,0.04858985668598781,0.08401308816926156,0.13244079008511278,0.19364761163942257,0.26593695970528275,0.34637477643754133
base_value_11.2,0.0008382980785894834,0.003783026636099529,0.010919301696382777,0.024881839657563187,0.048402024898462015,0.083718315545248,0.13202194560738212,0.193099852517985,0.26526983274858984,0.3456113742824427
base_value_11.2,0.0008337897462007415,0.0037641511807149364,0.01086899114484241,0.02477651971651873,0.04821487870281238,0.08342448711837191,0.13160425548291355,0.19255335803418516,0.26460394748341765,0.34484905123902654
base_value_11.2,0.0008293059175239481,0.003745369904634477,0.010818909185245085,0.024671631326586563,0.048028415821381065,0.08313160033499134,0.13118771736712698,0.19200812658280397,0.26393930346813677,0.3440878082289711
base_value_11.2,0.0008248464575876246,0.003726682337949261,0.010769054798952737,0.02456717280327203,0.04784263398278066,0.08283965264578608,0.1307723289157927,0.19146415655390048,0.2632759002516236,0.3433276461613335
base_value_11.2,0.0008204112321764656,0.003708088013095412,0.010719426971738555,0.024463142468146293,0.047657530921885294,0.08254864150576613,0.13035808778505897,0.190921446332858,0.26261373737331084,0.34256856593259266
base_value_11.2,0.0008160001078274526,0.003689586464841521,0.01067002469376832,0.024359538648828005,0.047473104379822106,0.08225856437428003,0.1299449916314831,0.19037999430042774,0.2619528143632335,0.3418105684266849
base_value_11.2,0.0008116129518246362,0.003671177230277878,0.010620846959582098,0.024256359678964667,0.04728935210396046,0.08196941871502383,0.12953303811205952,0.1898397988327749,0.26129313074208227,0.3410536545150469
base_value_11.2,0.0008072496321958056,0.0036528598488040354,0.010571892768076796,0.024153603898214304,0.047106271847903725,0.08168120199604945,0.12912222488424985,0.1893008583015232,0.26063468602124806,0.3402978250566524
base_value_11.2,0.0008029100177074922,0.003634633862118042,0.010523161122487412,0.024051269652226814,0.04692386137147975,0.08139391168977217,0.1287125496060103,0.18876317107379825,0.25997747970287444,0.3395430808980544
base_value_11.2,0.000798593977861306,0.0036164988142045607,0.010474651030369375,0.023949355292625207,0.04674211844073073,0.08110754527297948,0.12830400993582092,0.1882267355122722,0.25932151127990366,0.3387894228734232
base_value_11.3,0.0007943013828891621,0.003598454251323435,0.010426361503580894,0.02384785917698784,0.046561040827904465,0.080822100226839,0.12789660353271448,0.1876915499752091,0.258666780236126,0.3380368518045862
base_value_11.3,0.0007900321037497271,0.003580499721998587,0.010378291558264419,0.02374677966882932,0.04638062631144435,0.0805375740369052,0.12749032805630345,0.187157612816506,0.25801328604623,0.3372853685010684
base_value_11.3,0.000785786012123646,0.003562634777006579,0.010330440214829761,0.023646115137582968,0.046200872675980165,0.08025396419312913,0.12708518116680922,0.18662492238574024,0.25736102817584805,0.3365349737601313
base_value_11.3,0.0007815629804100999,0.0035448589693652943,0.010282806497935781,0.023545863958581603,0.04602177771231797,0.07997126818986389,0.12668116052508926,0.18609347702820977,0.2567100060816059,0.33578566836681323
base_value_11.3,0.0007773628817219214,0.0035271718543229413,0.01023538943647273,0.023446024513039787,0.04584333921743078,0.0796894835258729,0.12627826379266427,0.18556327508497783,0.25606021921117206,0.33503745309396815
base_value_11.3,0.0007731855898819306,0.003509572989346732,0.010188188063545156,0.023346595188035613,0.04566555499444902,0.079408607704338,0.1258764886317465,0.18503431489291622,0.255411667003304,0.3342903287023068
base_value_11.3,0.0007690309794192718,0.0034920619341120007,0.010141201416454138,0.023247574376492275,0.04548842285265042,0.07912863823286498,0.12547583270526708,0.1845065947847483,0.2547643488878968,0.3335442959404359
base_value_11.3,0.0007648989255644167,0.00347463825049088,0.010094428536679745,0.023148960477159974,0.04531194060745014,0.07884957262349201,0.12507629367690232,0.18398011308909146,0.2541182642860311,0.3327993555448967
base_value_11.3,0.0007607893042459457,0.003457301502541754,0.01004786846986383,0.02305075189459782,0.04513610608039176,0.07857140839269583,0.12467786921110069,0.18345486813049938,0.25347341261002154,0.3320555082402077
base_value_11.3,0.0007567019920863283,0.0034400512564981556,0.010001520265792818,0.022952947039155736,0.04496091709913663,0.07829414306139881,0.1242805569731098,0.1829308582295055,0.25282979326346267,0.33131275473890054
base_value_11.4,0.0007526368663978156,0.003422887080757664,0.009955382978380056,0.022855544326956134,0.04478637149745379,0.07801777415497557,0.12388435462900393,0.18240808170266454,0.25218740564127917,0.3305710957415643
base_value_11.4,0.0007485938051787766,0.0034058085458716914,0.00990945566564938,0.022758542179876495,0.04461246711521116,0.07774229920325937,0.1234892598457078,0.1818865368625947,0.25154624912976997,0.3298305319368806
base_value_11.4,0.0007445726871095903,0.0033888152245340475,0.009863737389717353,0.022661939025530486,0.04443920179836436,0.07746771574054878,0.12309527029102463,0.18136622201801944,0.2509063231066576,0.329091064001668
base_value_11.4,0.000740573391548538,0.0033719066915708362,0.009818227216776498,0.022565733297250756,0.04426657339894746,0.07719402130561381,0.1227023836336627,0.1808471354738096,0.2502676269411369,0.32835269260091926
base_value_11.4,0.0007365957985283611,0.0033550825239293536,0.009772924217078316,0.02246992343407095,0.044094579775062925,0.07692121344170233,0.12231059754325913,0.18032927553102485,0.2496301599939188,0.3276154183878406
base_value_11.4,0.0007326397887523761,0.0033383423006679847,0.009727827464916627,0.022374507880707273,0.04392321879087102,0.07664928969654561,0.12191990969040678,0.17981264048695467,0.24899392161727874,0.3268792420038943
base_value_11.4,0.0007287052435902552,0.0033216856029451014,0.009682936038610146,0.022279485087541073,0.043752488316580074,0.07637824762236478,0.12153031774667944,0.17929722863515984,0.24835891115510544,0.3261441640788363
base_value_11.4,0.0007247920450745848,0.0033051120140092927,0.009638249020486267,0.022184853510601066,0.043582386228436465,0.0761080847758766,0.12114181938465718,0.17878303826551356,0.24772512794294377,0.3254101852307567
base_value_11.4,0.0007209000758969797,0.003288621119188151,0.009593765496864193,0.022090611611545352,0.04341291040871442,0.07583879871829868,0.12075441227795136,0.17827006766424225,0.2470925713080463,0.3246773060661198
base_value_11.4,0.0007170292194040861,0.0032722125058783913,0.00954948455803828,0.021996757857643767,0.04324405874570514,0.07557038701535557,0.12036809410122917,0.17775831511396578,0.24646124056941576,0.3239455271798046
base_value_11.5,0.0007131793595943625,0.0032558857635356375,0.009505405298261382,0.021903290721760227,0.04307582913370789,0.07530284723728431,0.11998286253023893,0.17724777889373888,0.24583113503785325,0.3232148491551441
base_value_11.5,0.0007093503811139712,0.0032396404836635417,0.009461526815728316,0.021810208682334964,0.04290821947301826,0.07503617695883913,0.11959871524183441,0.1767384572790902,0.24520225401600582,0.322485272563964
base_value_11.5,0.000705542169253004,0.0032234762598042366,0.009417848212559865,0.021717510223366876,0.04274122766991917,0.07477037375929729,0.11921564991399902,0.17623034854206399,0.24457459679840943,0.3217567979666258
base_value_11.5,0.0007017546099423733,0.003207392687527788,0.009374368594785687,0.021625193834396317,0.04257485163666952,0.074505435222464,0.1188336642258705,0.1757234509512584,0.2439481626715384,0.32102942591206296
base_value_11.5,0.0006979875897493715,0.0031913893644223146,0.009331087072328548,0.021533258010486778,0.04240908929149445,0.07424135893667749,0.11845275585776438,0.17521776277186696,0.24332295091384992,0.3203031569378241
base_value_11.5,0.0006942409958745621,0.00317546589008344,0.009288002758987779,0.021441701252208234,0.04224393855857478,0.07397814249481383,0.11807292249119805,0.17471328226571636,0.24269896079582964,0.3195779915701108
base_value_11.5,0.0006905147161482272,0.003159621866104967,0.00924511477242318,0.021350522065618938,0.042079397368036675,0.07371578349429164,0.11769416180891512,0.1742100076913079,0.24207619158003946,0.31885393032381804
base_value_11.5,0.0006868086390263706,0.003143856896068331,0.00920242223413914,0.02125971896224843,0.04191546365594079,0.07345427953707717,0.11731647149490754,0.17370793730385492,0.24145464252116033,0.3181309737025748
base_value_11.5,0.0006831226535874979,0.003128170585533052,0.009159924269467878,0.021169290459080226,0.04175213536427247,0.07319362822968811,0.11693984923444023,0.17320706935532348,0.24083431286604062,0.3174091221987829
base_value_11.5,0.0006794566495290644,0.003112562542026409,0.009117620007554228,0.02107923507853371,0.041589410440930896,0.07293382718319907,0.11656429271407365,0.1727074020944699,0.24021520185373935,0.31668837629365787
base_value_11.6,0.0006758105171636997,0.0030970323750344475,0.009075508581339209,0.02098955134844782,0.0414272868397183,0.0726748740132448,0.11618979962168707,0.1722089337668804,0.23959730871557283,0.3159687364572681
base_value_11.6,0.0006721841474157664,0.00308157969599121,0.009033589127544261,0.02090023780206296,0.041265762520329985,0.07241676634002536,0.11581636764650094,0.17171166261500947,0.23898063267516045,0.3152502031485752
base_value_11.6,0.0006685774318182514,0.003066204118269744,0.008991860786655592,0.020811292978004103,0.04110483544834331,0.07215950178830977,0.1154439944791007,0.1712155868782187,0.23836517294846915,0.3145327768154744
base_value_11.6,0.0006649902625086579,0.0030509052571721096,0.008950322702908187,0.020722715420263604,0.04094450359520696,0.07190307798744033,0.11507267781145769,0.17072070479281376,0.23775092874385684,0.31381645789483237
base_value_11.6,0.0006614225322263412,0.0030356827299197198,0.008908974024270044,0.020634503678183758,0.040784764938231244,0.07164749257133607,0.1147024153369528,0.17022701459208356,0.23713789926212037,0.3131012468125298
base_value_11.6,0.0006578741343081784,0.003020536155644016,0.008867813902426969,0.020546656306440036,0.040625617460576136,0.07139274317849698,0.11433320475039821,0.16973451450633825,0.23652608369653882,0.3123871439834991
base_value_11.6,0.0006543449626861264,0.0030054651553769185,0.00882684149276658,0.02045917186502355,0.04046705915124149,0.07113882745200772,0.11396504374805905,0.16924320276294647,0.2359154812329175,0.3116741498117661
base_value_11.6,0.0006508349118830026,0.0029904693520407255,0.008786055954363103,0.020372048919224395,0.04030908800505617,0.07088574303954076,0.11359793002767593,0.16875307758637237,0.23530609104963363,0.31096226469048727
base_value_11.6,0.0006473438770095985,0.0029755483704396735,0.008745456449961386,0.020285286039614325,0.040151702022666935,0.07063348759336086,0.1132318612884865,0.16826413719821498,0.2346979123176809,0.31025148900199295
base_value_11.6,0.0006438717537613492,0.002960701837249835,0.00870504214596235,0.02019888180202989,0.039994899210528345,0.0703820587703271,0.11286683523124597,0.16777637981724247,0.2340909442007133,0.30954182311782485
base_value_11.7,0.0006404184384146694,0.002945929381009904,0.008664812212407003,0.020112834787555545,0.03983867758089121,0.07013145423189748,0.11250284955825074,0.16728980365943236,0.23348518585508893,0.30883326739877526
base_value_11.7,0.0006369838278239559,0.002931230632112203,0.008624765822961233,0.02002714358250668,0.03968303515179272,0.06988167164413117,0.11213990197335655,0.16680440693800558,0.2328806364299154,0.30812582219493057
base_value_11.7,0.000633567819418257,0.002916605222793023,0.00858490215490082,0.019941806778412507,0.03952796994704466,0.06963270867769222,0.1117779901820024,0.16632018786346547,0.23227729506709316,0.3074194878457053
base_value_11.7,0.0006301703111979418,0.0029020527871236323,0.00854522038909622,0.019856822971999755,0.03937347999622309,0.06938456300785223,0.11141711189122949,0.16583714464363275,0.23167516090135865,0.30671426467988716
base_value_11.7,0.0006267912017312582,0.0028875729610012835,0.008505719709997361,0.019772190765175224,0.03921956333465759,0.06913723231449354,0.11105726480970302,0.165355275483683,0.23107423306032937,0.306010153015674
base_value_11.7,0.0006234303901516691,0.002873165382139664,0.008466399305618877,0.0196879087650097,0.03906621800342014,0.06889071428211158,0.11069844664773254,0.16487457858618182,0.23047451066454772,0.3053071531607141
base_value_11.7,0.0006200877761540768,0.0028588296900602383,0.008427258367524781,0.019603975583720623,0.03891344204931413,0.06864500659981787,0.11034065511729207,0.1643950521511216,0.22987599282752225,0.30460526541214694
base_value_11.7,0.000616763259991826,0.0028445655260832536,0.008388296090813485,0.019520389838655894,0.038761233524863714,0.06840010696134291,0.1099838879320405,0.16391669437595746,0.22927867865577434,0.3039044900566401
base_value_11.7,0.0006134567424737059,0.002830372533318193,0.008349511674103693,0.01943715015227676,0.038609590488302925,0.06815601306503805,0.10962814280734168,0.1634395034556424,0.22868256724887914,0.3032048273704322
base_value_11.7,0.0006101681249603974,0.0028162503566555586,0.008310904319518642,0.01935425515214162,0.0384585110035639,0.06791272261387815,0.10927341746028474,0.16296347758266339,0.22808765769950945,0.30250627761937054
base_value_11.8,0.0006068973093616981,0.0028021986427575474,0.008272473232671995,0.019271703470889356,0.038307993140267116,0.06767023331546429,0.10891970960970343,0.16248861494707634,0.22749394909347953,0.301808841058951
base_value_11.8,0.0006036441981334129,0.00278821704004939,0.008234217622652862,0.019189493746222475,0.03815803497370962,0.0674285428820256,0.10856701697619608,0.16201491373654164,0.22690144050978633,0.30111251793435934
base_value_11.8,0.0006004086942740239,0.0027743051987105805,0.008196136702011358,0.019107624620891217,0.03800863458485404,0.0671876490304214,0.1082153372821445,0.16154237213635902,0.22631013102065567,0.3004173084805073
base_value_11.8,0.0005971907013216926,0.0027604627706658835,0.008158229686743845,0.019026094742676358,0.0378597900603177,0.06694754948214332,0.10786466825173424,0.1610709883295024,0.22572001969157962,0.2997232129220757
base_value_11.8,0.0005939901233512623,0.0027466894095767858,0.008120495796278604,0.018944902764373772,0.037711499492361744,0.06670824196331737,0.10751500761097321,0.16060076049665484,0.2251311055813653,0.2990302314735518
base_value_11.8,0.0005908068649711495,0.002732984770832947,0.008082934253461405,0.01886404734377678,0.0375637609788797,0.06646972420470543,0.10716635308771072,0.160131686816243,0.2245433877421732,0.2983383643392703
base_value_11.8,0.0005876408313203463,0.00271934851154354,0.008045544284540629,0.01878352714366116,0.0374165726233866,0.06623199394170742,0.10681870241165625,0.15966376546447114,0.22395686521956015,0.2976476117134508
base_value_11.8,0.0005844919280654226,0.00270578029052837,0.008008325119153725,0.018703340831767723,0.03726993253500788,0.06599504891436303,0.10647205331439902,0.1591969946153562,0.2233715370525231,0.2969579737802396
base_value_11.8,0.0005813600613975289,0.002692279768309769,0.007971275990312221,0.01862348708078687,0.03712383882846815,0.06575888686735265,0.10612640352942515,0.15873137244076108,0.22278740227354032,0.296269450713748
base_value_11.8,0.0005782451380292875,0.002678846607103713,0.007934396134388066,0.018543964568341953,0.03697828962408001,0.06552350554999975,0.1057817507921377,0.15826689711042885,0.22220445990861326,0.29558204267809085
base_value_11.9,0.0005751470651922386,0.0026654804708116098,0.00789768479109898,0.018464771976972938,0.03683328304773337,0.06528890271627141,0.10543809283987349,0.15780356679201635,0.22162270897730896,0.29489574982742806
base_value_11.9,0.0005720657506332882,0.002652181025011968,0.00786114120349446,0.018385907994120765,0.036688817230883464,0.06505507612478045,0.10509542741192268,0.1573413796511285,0.22104214849280146,0.29421057230600134
base_value_11.9,0.0005690011026122654,0.002638947936951852,0.007824764617942015,0.01830737131211091,0.036544890310540534,0.06482202353878608,0.10475375224954497,0.15688033385135025,0.22046277746191367,0.2935265102481761
base_value_11.9,0.0005659530298989246,0.0026257808755383305,0.0077885542841128474,0.018229160628137286,0.03640150042925805,0.06458974272619533,0.10441306509598969,0.15642042755428154,0.21988459488515855,0.2928435637784792
base_value_11.9,0.000562921441770059,0.0026126795113309287,0.007752509454968082,0.018151274644246485,0.03625864573512161,0.06435823145956399,0.10407336369651143,0.15596165891956892,0.21930759975678205,0.2921617330116384
base_value_11.9,0.0005599062480061701,0.002599643516532524,0.007716629386744556,0.018073712067321446,0.03611632438173784,0.06412748751609776,0.10373464579838898,0.15550402610493985,0.21873179106480234,0.2914810180526217
base_value_11.9,0.0005569073588894691,0.0025866725649817957,0.007680913338941497,0.0179964716090657,0.0359745345282233,0.06389750867765287,0.1033969091509419,0.15504752726623405,0.21815716779105176,0.29080141899667644
base_value_11.9,0.0005539246852004354,0.002573766332144567,0.007645360574306315,0.01791955198598738,0.0358332743391927,0.06366829273073715,0.10306015150554848,0.1545921605574374,0.2175837289112197,0.29012293592936955
base_value_11.9,0.0005509581382150408,0.0025609244951061427,0.00760997035882105,0.017842951919383676,0.03569254198474814,0.0634398374665106,0.10272437061566253,0.15413792413071348,0.21701147339488958,0.28944556892662465
base_value_11.9,0.0005480076297020853,0.0025481467325628726,0.007574741961688836,0.017766670135324514,0.03555233564046778,0.06321214068078596,0.10238956423683021,0.1536848161364367,0.21644040020558453,0.2887693180547626
base_value_12.0,0.0005450730719204211,0.0025354327248144903,0.007539674655319906,0.017690705364636794,0.035412653487394086,0.06298520017402964,0.1020557301267071,0.15323283472322347,0.21587050830080456,0.2880941833705408
base_value_12.0,0.0005421543776160664,0.002522782153755454,0.007504767715318272,0.01761505634288907,0.035273493712023485,0.06275901375136173,0.10172286604507552,0.15278197803796523,0.21530179663206772,0.2874201649211907
